sample_index,sample_id,domain,official_split,role,class_name,class_id,archive_filename,archive_member,relative_path,content_sha256,byte_size
3950,81f6908d972adc3627bf11002061c1a62f8a76a4e68f03b84d55de437889d8c9,clipart,train,anchor_pool,whale,95,clipart.cleaned.zip,clipart/whale/clipart_337_000285.jpg,clipart/train/whale/clipart_337_000285.jpg,2648db9ac3e3853b29c252bc209ef98db3ce91c30d3e0f9ed693eeed2f90f597,30126
3951,1d447317ba4dbdc7d93db1a61f7058bf94159dc04e3ddc1761aeb96b8a114519,clipart,train,anchor_pool,The_Mona_Lisa,1,clipart.cleaned.zip,clipart/The_Mona_Lisa/clipart_311_000025.jpg,clipart/train/The_Mona_Lisa/clipart_311_000025.jpg,920fce8f49fc5eefb367c766c83e63fd332130a72d92671f9e7ea6dbad37a219,23314
3952,c2302fa7b2f5cb49a5e4d17181bc37c5300a5af53de29e16380e83aa9352c77d,clipart,train,anchor_pool,vase,92,clipart.cleaned.zip,clipart/vase/clipart_332_000071.jpg,clipart/train/vase/clipart_332_000071.jpg,e0e124015a2cdff6f9232ceb2b7f559d54a0c3258b44c031baefa0e823eb5cf1,39593
3953,eeacec7e06dc4a1039017c1aa7c24461c6af398c1bcb5b62fd45b558c32d05b9,clipart,train,anchor_pool,whale,95,clipart.cleaned.zip,clipart/whale/clipart_337_000145.jpg,clipart/train/whale/clipart_337_000145.jpg,9e738d14efb8aa6b9db582ab4bc95c30cd42f310ae44e579c1151585373112d4,2851
3954,1d13ba710842a0f2fc12d5ea9a6f536bb0b5bf90f9c76205d00232e12f545ac3,clipart,train,anchor_pool,traffic_light,88,clipart.cleaned.zip,clipart/traffic_light/clipart_321_000064.jpg,clipart/train/traffic_light/clipart_321_000064.jpg,5579110e1e88001aac668b1a61bfe29639f78b4f59aa53d63c806a5eb7a49b93,18589
3955,f26c07cc52690ff2ebe150df064b748a1827b713f178ab7c94a61da213d6884e,clipart,train,anchor_pool,flying_saucer,29,clipart.cleaned.zip,clipart/flying_saucer/clipart_123_000106.jpg,clipart/train/flying_saucer/clipart_123_000106.jpg,96378ae63b9e1cf32c7fc43abad1347b8fbe8fa734c80a78adaaa47e23b1c648,28905
3956,43767010cdbe6802606488483dc48a542253d8f77444e6263fff3e034aef9634,clipart,train,anchor_pool,rollerskates,70,clipart.cleaned.zip,clipart/rollerskates/clipart_247_000078.jpg,clipart/train/rollerskates/clipart_247_000078.jpg,2908fe768ae55bc0a3d1ff781399195d47c379938b06ddb851f595bce1d96d48,45665
3957,979fc162ded64284487911229d6bf14a44013e64e8b36ed8703325e22d202132,clipart,train,anchor_pool,bracelet,11,clipart.cleaned.zip,clipart/bracelet/clipart_040_000163.jpg,clipart/train/bracelet/clipart_040_000163.jpg,054cc712b7cff69f4fe7ed96a59e4b353f2f37eef4a22bca4ea9d4deb14534d3,50006
3958,201a55390b525334cbff73cd5cec9ada5cc0f6a626da00e435513b4f89bff559,clipart,train,anchor_pool,motorbike,51,clipart.cleaned.zip,clipart/motorbike/clipart_190_000041.jpg,clipart/train/motorbike/clipart_190_000041.jpg,bdb51929fde5edd49f237c1f9420fff0af0230608e3020413efdc28955f0b01d,28743
3959,96018d9d60922bc5fa2034c0f06d2ec90456c9e6cb043795ed1c41d3868638fa,clipart,train,anchor_pool,stairs,79,clipart.cleaned.zip,clipart/stairs/clipart_283_000090.jpg,clipart/train/stairs/clipart_283_000090.jpg,a3230510deb7cc8cbf4dbe488f110c3ddb22ee15d65fe1e126e51515c9ad90f0,11458
3960,e8bda5ae295494a176d01cb542d688051a9426f5247d02a5b43a35288373023e,clipart,train,anchor_pool,suitcase,82,clipart.cleaned.zip,clipart/suitcase/clipart_295_000313.jpg,clipart/train/suitcase/clipart_295_000313.jpg,ca8879f0d0d7b9bd0bdfcfbe7a8d0bda109377af77fdc781ce27e03f9e8b17e9,61676
3961,94a5dd1a5235c872c4a37c08be053da11e775620d3983f9b1be6e5089a190792,clipart,train,anchor_pool,lighthouse,44,clipart.cleaned.zip,clipart/lighthouse/clipart_172_000099.jpg,clipart/train/lighthouse/clipart_172_000099.jpg,ed3c41372bed44ccbbb3c2c97f7be564df1fc55bb9749184d0e294d163ebc447,22630
3962,a56e3cdddee2e7b0f800bd7f40946b2693b65579143ae8f331404c8a843601aa,clipart,train,anchor_pool,duck,23,clipart.cleaned.zip,clipart/duck/clipart_100_000072.jpg,clipart/train/duck/clipart_100_000072.jpg,2433c9fb5c0661b2dcf1122b454623abb0e90258a2cb66c1cd896b07a3ae7951,31901
3963,0ae6984071e1fd279ec18d57073b1186955da8cf52f6a20b48affab1ba977eac,clipart,train,anchor_pool,whale,95,clipart.cleaned.zip,clipart/whale/clipart_337_000286.jpg,clipart/train/whale/clipart_337_000286.jpg,675f67fe3265d9eb432f3dd64d0af26b4134cee0dca012c97282438208427b4f,12973
3964,c7fe1eb52603e12cdcc816c404cf41f5efe18a8adcfbf52a29beac1b86781aca,clipart,train,anchor_pool,microphone,49,clipart.cleaned.zip,clipart/microphone/clipart_185_000057.jpg,clipart/train/microphone/clipart_185_000057.jpg,20e9ef8a14c69f0105a3e9f51df6978c04c27fefaa16f77a1a161641831b4424,22757
3965,0c158bcab39ba0c336b9437e5fc5ee809c8412b83c61df942b0e3bdeade3d81a,clipart,train,anchor_pool,mug,53,clipart.cleaned.zip,clipart/mug/clipart_195_000146.jpg,clipart/train/mug/clipart_195_000146.jpg,e238c053d27bdf326f16d4cc555c94ab93a99b01b4a09579cb78ef6d7b7bb21b,55025
3966,69b2349c3e691dc930324d74f1a9bdc0d7fa9c0ca1ddc71fb248d755872781a9,clipart,train,anchor_pool,elbow,24,clipart.cleaned.zip,clipart/elbow/clipart_103_000098.jpg,clipart/train/elbow/clipart_103_000098.jpg,a9910ab79e482b514f19c2dde195ebfdda2ef94c231cf14412ab30fdbe027457,24105
3967,daf3d293f44a2416ad4addba55a6c2175ae6548b436cb8edff0d30319236eeea,clipart,train,anchor_pool,wine_glass,97,clipart.cleaned.zip,clipart/wine_glass/clipart_341_000170.jpg,clipart/train/wine_glass/clipart_341_000170.jpg,19f31c762864c9f4587ce9068e551ff8e6fa5c239c07e4783ab5b40994094bf5,49814
3968,98de7a2786a69fd8bdfdf94a1b4e129d07ee94f8825376dd5d4406e80df7470c,clipart,train,anchor_pool,bracelet,11,clipart.cleaned.zip,clipart/bracelet/clipart_040_000117.jpg,clipart/train/bracelet/clipart_040_000117.jpg,a411fbb2c4d3b011c2c60e41cf606c3b51721969e972f2b6d2e8fe666ee69138,39561
3969,8fe7e0b3c7221f6d521ff2e7da2763836872c5d6e26b43c1a960d52af69b0434,clipart,train,anchor_pool,flashlight,28,clipart.cleaned.zip,clipart/flashlight/clipart_119_000144.jpg,clipart/train/flashlight/clipart_119_000144.jpg,3f112918ab047c1c23611f32309c0eb12f940bb1a97780f3dc9a2c0209859acc,71377
3970,d7a8695de3019655fe0c186ab8966c526973582d9865e07a99fa72575c261aac,clipart,train,anchor_pool,bracelet,11,clipart.cleaned.zip,clipart/bracelet/clipart_040_000244.jpg,clipart/train/bracelet/clipart_040_000244.jpg,2b523e97e416017d7d09ed1a3af8c270d3985c285c60ff0d60ddd18250bb007f,38254
3971,3b5888f29416d9581d183921bfc8405294ff11b5c1fea147670cf0b5af25e057,clipart,train,anchor_pool,mug,53,clipart.cleaned.zip,clipart/mug/clipart_195_000047.jpg,clipart/train/mug/clipart_195_000047.jpg,255014c0eeaa9ba4ca6982192b0bdfbb13209530a7ed1d3910fd35cfb833cd9c,24651
3972,d67c5ceedd27988f72ad33cabb5ed1b2b941c99ca6a27560bfda9a5ce9298eaf,clipart,train,anchor_pool,hockey_stick,37,clipart.cleaned.zip,clipart/hockey_stick/clipart_147_000014.jpg,clipart/train/hockey_stick/clipart_147_000014.jpg,3a53c34d502859624acf2888ff88242cd3e3a100208d8e9bd8d29c41a7cc53dd,8317
3973,c606524aaf4433a260ee08bc719097594ab452691fb3ff920746921f3693bf2a,clipart,train,anchor_pool,sink,73,clipart.cleaned.zip,clipart/sink/clipart_263_000122.jpg,clipart/train/sink/clipart_263_000122.jpg,b6e62ba0dc6a9c6432e0c3a916770f3a0491fc742d1dcc072d4c6a1ca862680a,47611
3974,17f32308d93862e079f6a94fcc27bebc68306f4584cb4cb70e080e14df5f32f9,clipart,train,anchor_pool,hot_tub,40,clipart.cleaned.zip,clipart/hot_tub/clipart_152_000041.jpg,clipart/train/hot_tub/clipart_152_000041.jpg,313f8e0316c21ef892fdffa23bf135fd3c8fb8343b2ea6696f475c5e076c0a1b,21989
3975,d47f4cd207f48172d191ea8c4ae6f579872792abe7853f913b040542de8a8706,clipart,train,anchor_pool,popsicle,67,clipart.cleaned.zip,clipart/popsicle/clipart_231_000151.jpg,clipart/train/popsicle/clipart_231_000151.jpg,3f1eb66e928a2cad75594c583fad5d6eac23132874533ae108404c9e8dbc25c8,11793
3976,0c8834cda021f379b232ac1ab3645feeddea88a7d7f4544e2fb4d2367d680102,clipart,train,anchor_pool,microphone,49,clipart.cleaned.zip,clipart/microphone/clipart_185_000059.jpg,clipart/train/microphone/clipart_185_000059.jpg,faa4c87a9369d0734c85d63297155c2cafa463de6cc6a58fe03fb0888b979da4,41193
3977,e59cd379c8db9f61aa21bc8f850dd523a75940ab3b8b97decff5d63c1fe5e83e,clipart,train,anchor_pool,zigzag,99,clipart.cleaned.zip,clipart/zigzag/clipart_345_000238.jpg,clipart/train/zigzag/clipart_345_000238.jpg,ac7ec453ca75900eac370ae1a84bdcdac369c9a46625d009f02f173c0e6de94b,31872
3978,b3cdef2a02c5936c227e223e946f3e1a0d0307b787ff1a84149d6fb17b7f2067,clipart,train,anchor_pool,underwear,91,clipart.cleaned.zip,clipart/underwear/clipart_330_000178.jpg,clipart/train/underwear/clipart_330_000178.jpg,808aca2c69479a08fb5ca70204c964894dbace1bdd67eceef9c59ed84329326b,7279
3979,c61ab7dec5eeb39b8183e3d194bacde6921053ce19eab75ae401319e0cbe233f,clipart,train,anchor_pool,car,17,clipart.cleaned.zip,clipart/car/clipart_062_000035.jpg,clipart/train/car/clipart_062_000035.jpg,70e8a667295c6c05d317d4df5573425369a90694c4cec8e55bf31940d4c7e371,39655
3980,779a59ad3f933d26f939adfe7a2371d4d20f5639d3ffec3303e6e1b8535a3e44,clipart,train,anchor_pool,violin,93,clipart.cleaned.zip,clipart/violin/clipart_333_000010.jpg,clipart/train/violin/clipart_333_000010.jpg,b4b1619e740679e3cb564e2623723bb2f2dc9be67c31ddc254cab1b7d76de388,63650
3981,0b43612adf4631ef0703cbd01144fd7939c6008747a4232d1e7ae31102e78246,clipart,train,anchor_pool,peas,60,clipart.cleaned.zip,clipart/peas/clipart_217_000047.jpg,clipart/train/peas/clipart_217_000047.jpg,13b41a67210100ca17ddfe277fdd16091153d08900fee2eb56672b343a91faf4,20562
3982,2ff49e080d1dde6076a5bc0d02fc63a6c90fef36de049c93ec96fe4bb94781d2,clipart,train,anchor_pool,candle,16,clipart.cleaned.zip,clipart/candle/clipart_059_000032.jpg,clipart/train/candle/clipart_059_000032.jpg,a1b7e20e3c510972e2fe25ec614b47f49000035eb6a8e499578a4e2b2314b5a8,52064
3983,fcf3e9fa40ef735b67ac6454cfc615e4eb593e9bdbd9ba1c2bcf37f2f00c3d97,clipart,train,anchor_pool,horse,38,clipart.cleaned.zip,clipart/horse/clipart_148_000172.jpg,clipart/train/horse/clipart_148_000172.jpg,bb0882a0d3969820bfa785d5de4c0e19ed71dee61f9cb3ef42770bcf7a1ef60c,6066
3984,81cd13af8011473be038ebe4d73dfff18c3e66ddd74ea857a5478b2c93c5dcd9,clipart,train,anchor_pool,tree,89,clipart.cleaned.zip,clipart/tree/clipart_323_000083.jpg,clipart/train/tree/clipart_323_000083.jpg,980b3179b7c348ee84c1016c3a4e91e91748f4adad0a76ed3774e6f5ee8aac73,11604
3985,b08dbc5cbf7ba0bf6c22e949ce9a3a8230a8ea67a7ae5f31fe5a1994d914aff7,clipart,train,anchor_pool,squirrel,78,clipart.cleaned.zip,clipart/squirrel/clipart_282_000213.jpg,clipart/train/squirrel/clipart_282_000213.jpg,d615aeeade888ee6355892a3bb85e85028c114e7905c0514b9d7a67905633ef6,25014
3986,d511aa26dfa8942497c0510febdfe7ef55e9a129bf3481cd8de1eb85dd05bd6c,clipart,train,anchor_pool,bracelet,11,clipart.cleaned.zip,clipart/bracelet/clipart_040_000240.jpg,clipart/train/bracelet/clipart_040_000240.jpg,69ffe9aac1545ed4a989fdf37afe27c90b4df57b8b5c40f2f4879b3be66b32b6,11958
3987,defedfe515d870414ac8e2f280a0614967adfa3bc965fc8f62453ebfdc09f40d,clipart,train,anchor_pool,butterfly,13,clipart.cleaned.zip,clipart/butterfly/clipart_050_000085.jpg,clipart/train/butterfly/clipart_050_000085.jpg,01198a0c5e06289b5c378a82f9248abe0b0d2b8cfeb23023aac49389aaff0e58,16185
3988,4cdb638db86a986fc60786feefbff92166c82ad2ec99d46da6a99c6330991d17,clipart,train,anchor_pool,frying_pan,31,clipart.cleaned.zip,clipart/frying_pan/clipart_127_000047.jpg,clipart/train/frying_pan/clipart_127_000047.jpg,e1eed3d5ad951969eedb76f53cf0a9dcf323c8b5567794841564ca2a495def25,19846
3989,3965a17dd23fd5233e7d8fc36caeddbc0ef7610991713f1b191284da68fcba65,clipart,train,anchor_pool,fire_hydrant,27,clipart.cleaned.zip,clipart/fire_hydrant/clipart_114_000117.jpg,clipart/train/fire_hydrant/clipart_114_000117.jpg,05b8cd1159ebb52f094561c319eed976ec2225025703b607defabf08fde8cc27,5471
3990,d55cfbddbf5ace5b2a8e106a24034139fb53c2841bd1e3d8a9ed051d3550ca84,clipart,train,anchor_pool,snowman,75,clipart.cleaned.zip,clipart/snowman/clipart_273_000113.jpg,clipart/train/snowman/clipart_273_000113.jpg,fc1cc9959cc1bf71782718448bded2f363cd6b72f5aa71e93668df4868d2056e,7419
3991,9410903c0d800f94e12294ff350fcf6fba1e5072986830da3355a7585c580eec,clipart,train,anchor_pool,sink,73,clipart.cleaned.zip,clipart/sink/clipart_263_000051.jpg,clipart/train/sink/clipart_263_000051.jpg,0fcfccd31bd7ebdabde97b87bce9c56548c3f2ae79a951b01cc4a76c08dad3b3,2443
3992,3f4ed0f82589cb55a1ec6b89ab02f6d997919ef6dd436b6d22cc7e3e3abd4d41,clipart,train,anchor_pool,see_saw,72,clipart.cleaned.zip,clipart/see_saw/clipart_257_000158.jpg,clipart/train/see_saw/clipart_257_000158.jpg,543e3209554deae983f505fc2b198cca36501dcac827501ad13d4de1ba32b61e,48104
3993,5d54f592dbe3de188a00234ead441dba853e8d0ba9f7b212a52fda1bc14e8fa5,clipart,train,anchor_pool,frying_pan,31,clipart.cleaned.zip,clipart/frying_pan/clipart_127_000168.jpg,clipart/train/frying_pan/clipart_127_000168.jpg,61a28bb7b2e074f2e123dd3dfdefc2e1769231e97fa237e90dab8f6c18bd03e7,17092
3994,468e84389ac12bb19a74475aaf3fd928c4d7456245e57a22ee4f1c0086a7c7c3,clipart,train,anchor_pool,traffic_light,88,clipart.cleaned.zip,clipart/traffic_light/clipart_321_000111.jpg,clipart/train/traffic_light/clipart_321_000111.jpg,1671d3f076c8e86e888c2d995d26adae174dc9a16c61b9724e377fca38d41d59,17534
3995,28848788be2b0e590405439b1367636f3fdd1a6e7a0b3f274f5567d6ec98b7d4,clipart,train,anchor_pool,peanut,59,clipart.cleaned.zip,clipart/peanut/clipart_215_000078.jpg,clipart/train/peanut/clipart_215_000078.jpg,1e2c6884dbe29406fe88a035e6110dfadbc37321f659d801dc6be3c2aa53e4bc,36783
3996,3ceb7f63c2c556f0913e7e51b50425386238e7a16cfd34a63937795e8352830f,clipart,train,anchor_pool,popsicle,67,clipart.cleaned.zip,clipart/popsicle/clipart_231_000194.jpg,clipart/train/popsicle/clipart_231_000194.jpg,e89432d827a17bb4ac07550678e51c88a21d88c757932e39fde35faca0b1a967,24107
3997,e9affcf41b29664161d3febfa161fb2090644bd60493ecab4ea95f91346efd7b,clipart,train,anchor_pool,underwear,91,clipart.cleaned.zip,clipart/underwear/clipart_330_000214.jpg,clipart/train/underwear/clipart_330_000214.jpg,a2f5893e3c7f760a89dad9388466f7f94ac0518e351ecc37fbc18bf27b865735,9420
3998,517d4e0f6fc9213af53cdf9599668348cc042b8555835b5b0f3b090cb546c3de,clipart,train,anchor_pool,apple,4,clipart.cleaned.zip,clipart/apple/clipart_009_000002.jpg,clipart/train/apple/clipart_009_000002.jpg,216b340d8c574847dd6ff22d26e5163054c81829aab016266f7296c8efeadf9a,16656
3999,dce7965aa4a9b7ff54e5fba7f0d629aca18ed6f695d0eea194c28af04dc74162,clipart,train,anchor_pool,flashlight,28,clipart.cleaned.zip,clipart/flashlight/clipart_119_000099.jpg,clipart/train/flashlight/clipart_119_000099.jpg,bda31381136c8646cc711b298fa5068a24a26e080c88d5c28cb0c6a479dab25c,21645
4000,859df2851de86d2e8108fcdc70694cb42924db9cfca511a172cac3aac5eafc85,clipart,train,anchor_pool,speedboat,76,clipart.cleaned.zip,clipart/speedboat/clipart_276_000269.jpg,clipart/train/speedboat/clipart_276_000269.jpg,278bb6eeda3f92d0bbbfb22e947cd9bc92f460bec2062cdbd99328b8386e053a,6072
4001,93261201759245639117c3ebcd943dc5df522da8cbe5c63d6908228ef4cc949c,clipart,train,anchor_pool,sink,73,clipart.cleaned.zip,clipart/sink/clipart_263_000069.jpg,clipart/train/sink/clipart_263_000069.jpg,2cd8aba684414392d6b1671da26bd1f49a5d36215fc132d058792273f0fb39a0,21668
4002,81556cb52fdbfefb689be8ca90fccda75a05299ef143269fd325822fabd54c63,clipart,train,anchor_pool,stairs,79,clipart.cleaned.zip,clipart/stairs/clipart_283_000164.jpg,clipart/train/stairs/clipart_283_000164.jpg,5be1e426e4fde8a998c940c43422e8f548e8178d69277d1baf08e2d1b3441703,32042
4003,c4c7a0b365aa76f9e78ee28b2d9e9338af1999fe3cc38affa432263f1c8219ca,clipart,train,anchor_pool,popsicle,67,clipart.cleaned.zip,clipart/popsicle/clipart_231_000089.jpg,clipart/train/popsicle/clipart_231_000089.jpg,6a2cb0418f3b64d06af446c8747b08c4c5469ceb72b60ce743e08e2663fe6074,6535
4004,711ce1484f7f1b1c21ed33dff7ec696637df9431442c3d74ca5dda23abc0764d,clipart,train,anchor_pool,spider,77,clipart.cleaned.zip,clipart/spider/clipart_277_000096.jpg,clipart/train/spider/clipart_277_000096.jpg,94acb4442ee8c938c59e545b9c2b06c4cad0f614b5df4b6dc69038c75f8cc180,49859
4005,e26366db5750f916a99edcf3eb889eb7b3ed7f4b0e760058406ac44c3a7d4a91,clipart,train,anchor_pool,angel,3,clipart.cleaned.zip,clipart/angel/clipart_005_000019.jpg,clipart/train/angel/clipart_005_000019.jpg,ad883645fe9a004c26cca633e6a3f992a044d210672b16269950cc09b009cf01,43547
4006,4796de6cf456f57a9400257a50360ac37b101ae20708f8125c8def95ffa35e3d,clipart,train,anchor_pool,suitcase,82,clipart.cleaned.zip,clipart/suitcase/clipart_295_000016.jpg,clipart/train/suitcase/clipart_295_000016.jpg,5ccbb2b7ea344854f598667aa977344167de976542fcd5943e5b413bf3dcd8c0,12434
4007,5cc9c1f58fefd049527d799735afd5293241c9eee824f181032fb0d2484fb8d7,clipart,train,anchor_pool,The_Mona_Lisa,1,clipart.cleaned.zip,clipart/The_Mona_Lisa/clipart_311_000086.jpg,clipart/train/The_Mona_Lisa/clipart_311_000086.jpg,20cb04114704e5820aa77567fb358e0d8096b606778c88ba2d9c9fb014ddd508,107527
4008,8ef99e9e1421f90367d0198e5190921e7d769eafb564b7bd21a7dab1003ea54d,clipart,train,anchor_pool,house_plant,42,clipart.cleaned.zip,clipart/house_plant/clipart_155_000008.jpg,clipart/train/house_plant/clipart_155_000008.jpg,bcfed95ade8b31eba02847f1011742ee0cac06cfc1e3952d7bbf60aac8845903,24571
4009,fc1ae624a9836527a00937da270930dbc5c429abf1d6672aa8ed2479b448239f,clipart,train,anchor_pool,see_saw,72,clipart.cleaned.zip,clipart/see_saw/clipart_257_000228.jpg,clipart/train/see_saw/clipart_257_000228.jpg,3b1ea709b16e87ca41aa1b6ea99db80db09f04ffcf3f743cad66cbbf6d68e186,28955
4010,9e29962879f129cef29eca2ef1ea0fdd8cc628b8698b6e4e4d55f447878256f9,clipart,train,anchor_pool,violin,93,clipart.cleaned.zip,clipart/violin/clipart_333_000015.jpg,clipart/train/violin/clipart_333_000015.jpg,b46608596be1f1f8977b72d11b74756efdebf1ab28540419938418ac0e483343,7591
4011,ace1951cf7ba1156122cc6d7b4735fd80639d13cfa34f15f6e0aad9995e9df96,clipart,train,anchor_pool,washing_machine,94,clipart.cleaned.zip,clipart/washing_machine/clipart_334_000067.jpg,clipart/train/washing_machine/clipart_334_000067.jpg,2fe1b5510b4cc28dd25a15fa07ec0ba446446c923c9a4771599a5c2b942e1d9d,55770
4012,c77c545846b427444c14a2db971910f875087428005d2d5d32a51bc8c05bd194,clipart,train,anchor_pool,fan,25,clipart.cleaned.zip,clipart/fan/clipart_110_000101.jpg,clipart/train/fan/clipart_110_000101.jpg,e74e5a7fcf321179771c64c3509b5785f8613dde84e0436baef1683890ffea7c,19087
4013,09ecd14e5b3c216d429dfd54ec0e53cb1660c9000c50f988821a7941ac658084,clipart,train,anchor_pool,frying_pan,31,clipart.cleaned.zip,clipart/frying_pan/clipart_127_000124.jpg,clipart/train/frying_pan/clipart_127_000124.jpg,717111692cab66ce870689459dd1bf511310601899780993e8f1e04e917358f4,30314
4014,4940b1c0f9477c9dbbbe43a57937d3f6620cef5dde924242e9aee6c428594cdc,clipart,train,anchor_pool,sandwich,71,clipart.cleaned.zip,clipart/sandwich/clipart_249_000072.jpg,clipart/train/sandwich/clipart_249_000072.jpg,b5b934964edef7f53f724e9e8647150a79f7e85e38a12db4e88989dddded2801,33397
4015,3d5cf894836a77f9076043ea404368c8adb15a5af5c3839f04ec20acc9043f2e,clipart,train,anchor_pool,sweater,83,clipart.cleaned.zip,clipart/sweater/clipart_298_000114.jpg,clipart/train/sweater/clipart_298_000114.jpg,7c20b5fdc14bbe96b6a75eef5f1551dfd16b65632cdbd67fdc7bc42c52d539ea,49845
4016,0e4c6e564757a02fd435304b1b42994bc056773e1b57e4d2b3374a2b4863b0f4,clipart,train,anchor_pool,snowman,75,clipart.cleaned.zip,clipart/snowman/clipart_273_000145.jpg,clipart/train/snowman/clipart_273_000145.jpg,d21700292f543369e95bd4c8526c6c498a42445e2507c226a90b06db519292a4,12463
4017,dfcd4b36bb25b61d149dcb84d6c1869941ca93b47f7b57f56437f84ebea2bab3,clipart,train,anchor_pool,hockey_stick,37,clipart.cleaned.zip,clipart/hockey_stick/clipart_147_000102.jpg,clipart/train/hockey_stick/clipart_147_000102.jpg,a650e7a0ad5b8edf71fab82455e464ed8cf02b685aefba079401d6fec5e4535b,31307
4018,9fac90d8b0845ce71d0fb52640bfbe093e5f112603bfd74845184de1bea18808,clipart,train,anchor_pool,squirrel,78,clipart.cleaned.zip,clipart/squirrel/clipart_282_000123.jpg,clipart/train/squirrel/clipart_282_000123.jpg,e83a00182c58ab6074ed283a71855c3cbfaeaa72949cb42f20dc05afac11d8d1,52867
4019,a5f2540e3abf718413a31883d26d24722f4386ba793953b007bf0a7b8fb4573b,clipart,train,anchor_pool,flying_saucer,29,clipart.cleaned.zip,clipart/flying_saucer/clipart_123_000086.jpg,clipart/train/flying_saucer/clipart_123_000086.jpg,fa50aa2a3c3c6684c61da57d1c8311a4635503a8d397604c8831cc705232bafe,11578
4020,7e3aeccd0981bc2d15af8b493f2f6db88954d9b858e52bcecd993d225fb83a56,clipart,train,anchor_pool,penguin,61,clipart.cleaned.zip,clipart/penguin/clipart_219_000068.jpg,clipart/train/penguin/clipart_219_000068.jpg,21d9415f8da89272dd10305d631ac33489483d539d6d516c139e644edf520320,32410
4021,f7c232af4d9e512b53a84a9fdba93aade222f9a26ebfd9899040d0aca0630ecd,clipart,train,anchor_pool,horse,38,clipart.cleaned.zip,clipart/horse/clipart_148_000018.jpg,clipart/train/horse/clipart_148_000018.jpg,6cd904380206b2350aa2a1c1e31f31a74585e0ff953153c468d7f0b92583c131,28620
4022,39ca52fce048d2141b7bdd86efca6359c9dc72232b46ab3a3831a71c399d1565,clipart,train,anchor_pool,popsicle,67,clipart.cleaned.zip,clipart/popsicle/clipart_231_000227.jpg,clipart/train/popsicle/clipart_231_000227.jpg,bafa3880419104caa60af736648739ba3f28241a3519de77f63e456bf4f06712,20364
4023,ed802590f3fac0f4c8c2577e64d52601f6b3123306bc3e58fe3b46bf01f29da7,clipart,train,anchor_pool,spider,77,clipart.cleaned.zip,clipart/spider/clipart_277_000099.jpg,clipart/train/spider/clipart_277_000099.jpg,975b5f8178deb50b983c64ceb1fdea7964ceaf14eb3f7fa8134c550644149501,15705
4024,e51d1bc9241a80f349343469f5d88cbb11d4e0a55ec22c5cfacd373bfab3f372,clipart,train,anchor_pool,duck,23,clipart.cleaned.zip,clipart/duck/clipart_100_000088.jpg,clipart/train/duck/clipart_100_000088.jpg,771d823c20146a792f2af6c15f7007922efdcda502cf2f2ba77908eec809116f,19369
4025,97ebd15767ce77030c25a9a50b91f24fdc997352afc2dd95814d483f2383c68f,clipart,train,anchor_pool,hat,33,clipart.cleaned.zip,clipart/hat/clipart_140_000013.jpg,clipart/train/hat/clipart_140_000013.jpg,d3625dce6457e0aa742705bbaaa5602eda521f5d5e04575df3689af0ab3b0e56,29457
